Avenue,num,Building,Floors,Tenant
12,1,Pill,52,Blue
16,1,Pill,48,Blue
17,1,Pill,47,Blue
18,1,Pill,46,Blue
20,1,Pill,47,Blue
9,1,Pill,41,Blue
10,1,Pill,48,Blue
12,1,Pill,42,Blue
16,1,Pill,41,Blue
17,1,Pill,47,Blue
18,1,Pill,45,Blue
20,1,Pill,47,Blue
9,1,Pill,29,Blue
10,1,Pill,32,Blue
12,1,Pill,33,Blue
16,1,Pill,32,Blue
17,1,Pill,31,Blue
18,1,Pill,31,Blue
20,1,Pill,30,Blue
9,1,Pill,27,Blue
10,1,Pill,30,Blue
12,1,Pill,30,Blue
16,1,Pill,29,Blue
17,1,Pill,30,Blue
18,1,Pill,32,Blue
20,1,Pill,29,Blue
9,1,Pill,31,Blue
10,1,Pill,31,Blue
12,1,Pill,30,Blue
16,1,Pill,33,Blue
17,1,Pill,32,Blue
18,1,Pill,30,Blue
20,1,Pill,30,Blue
9,1,Pill,39,Blue
10,1,Pill,41,Blue
12,1,Pill,34,Blue
16,1,Pill,32,Blue
17,1,Pill,36,Blue
18,1,Pill,35,Blue
20,1,Pill,34,Blue
9,1,Pill,42,Blue
10,1,Pill,42,Blue
12,1,Pill,47,Blue
16,1,Pill,43,Blue
17,1,Pill,42,Blue
18,1,Pill,45,Blue
20,1,Pill,46,Blue
9,1,Pill,29,Blue
10,1,Pill,30,Blue
12,1,Pill,28,Blue
16,1,Pill,29,Blue
17,1,Pill,31,Blue
18,1,Pill,33,Blue
20,1,Pill,28,Blue
9,1,Pill,61,Blue
10,1,Pill,62,Blue
12,1,Pill,57,Blue
16,1,Pill,59,Blue
17,1,Pill,56,Blue
18,1,Pill,61,Blue
20,1,Pill,60,Blue
9,1,Pill,67,Blue
10,1,Pill,59,Blue
12,1,Pill,59,Blue
16,1,Pill,75,Blue
17,1,Pill,63,Blue
18,1,Pill,59,Blue
20,1,Pill,64,Blue
9,1,Pill,31,Blue
10,1,Pill,33,Blue
12,1,Pill,32,Blue
16,1,Pill,29,Blue
17,1,Pill,32,Blue
18,1,Pill,33,Blue
20,1,Pill,34,Blue
9,1,Pill,40,Blue
10,1,Pill,41,Blue
12,1,Pill,44,Blue
16,1,Pill,44,Blue
17,1,Pill,50,Blue
18,1,Pill,42,Blue
20,1,Pill,44,Blue
9,1,Pill,60,Blue
10,1,Pill,63,Blue
12,1,Pill,60,Blue
16,1,Pill,62,Blue
17,1,Pill,51,Blue
18,1,Pill,48,Blue
20,1,Pill,62,Blue
9,1,Pill,48,Blue
10,1,Pill,51,Blue
12,1,Pill,51,Blue
16,1,Pill,48,Blue
17,1,Pill,49,Blue
18,1,Pill,54,Blue
20,1,Pill,48,Blue
9,1,Pill,35,Blue
10,1,Pill,32,Blue
12,1,Pill,36,Blue
16,1,Pill,35,Blue
17,1,Pill,35,Blue
18,1,Pill,39,Blue
20,1,Pill,35,Blue
9,1,Pill,38,Blue
10,1,Pill,37,Blue
12,1,Pill,39,Blue
16,1,Pill,37,Blue
17,1,Pill,38,Blue
18,1,Pill,38,Blue
20,1,Pill,36,Blue
9,1,Pill,59,Blue
10,1,Pill,45,Blue
12,1,Pill,35,Blue
16,1,Pill,34,Blue
17,1,Pill,45,Blue
18,1,Pill,48,Blue
20,1,Pill,39,Blue
9,1,Pill,32,Blue
10,1,Pill,32,Blue
12,1,Pill,31,Blue
16,1,Pill,31,Blue
17,1,Pill,32,Blue
18,1,Pill,36,Blue
20,1,Pill,30,Blue
9,1,Pill,37,Blue
10,1,Pill,40,Blue
12,1,Pill,39,Blue
16,1,Pill,39,Blue
17,1,Pill,36,Blue
18,1,Pill,37,Blue
20,1,Pill,36,Blue
9,1,Pill,34,Blue
10,1,Pill,34,Blue
12,1,Pill,32,Blue
16,1,Pill,35,Blue
17,1,Pill,35,Blue
18,1,Pill,38,Blue
20,1,Pill,35,Blue
9,1,Pill,30,Blue
10,1,Pill,33,Blue
12,1,Pill,30,Blue
16,1,Pill,29,Blue
17,1,Pill,31,Blue
18,1,Pill,30,Blue
20,1,Pill,30,Blue
9,1,Pill,46,Blue
10,1,Pill,43,Blue
12,1,Pill,42,Blue
16,1,Pill,47,Blue
17,1,Pill,43,Blue
18,1,Pill,45,Blue
20,1,Pill,50,Blue
9,1,Pill,39,Blue
10,1,Pill,41,Blue
12,1,Pill,38,Blue
16,1,Pill,44,Blue
17,1,Pill,39,Blue
18,1,Pill,42,Blue
20,1,Pill,40,Blue
9,1,Pill,35,Blue
10,1,Pill,35,Blue
12,1,Pill,30,Blue
16,1,Pill,32,Blue
17,1,Pill,33,Blue
18,1,Pill,35,Blue
20,1,Pill,33,Blue
9,1,Pill,60,Blue
10,1,Pill,59,Blue
12,1,Pill,70,Blue
16,1,Pill,71,Blue
17,1,Pill,70,Blue
18,1,Pill,61,Blue
20,1,Pill,75,Blue
9,1,Pill,74,Blue
10,1,Pill,72,Blue
12,1,Pill,81,Blue
16,1,Pill,70,Blue
17,1,Pill,74,Blue
18,1,Pill,62,Blue
20,1,Pill,82,Blue
9,1,Pill,67,Blue
10,1,Pill,38,Blue
12,1,Pill,43,Blue
16,1,Pill,37,Blue
17,1,Pill,38,Blue
18,1,Pill,39,Blue
20,1,Pill,45,Blue
9,1,Pill,62,Blue
10,1,Pill,50,Blue
12,1,Pill,51,Blue
16,1,Pill,64,Blue
17,1,Pill,57,Blue
18,1,Pill,58,Blue
20,1,Pill,56,Blue
9,1,Pill,36,Blue
10,1,Pill,33,Blue
12,1,Pill,58,Blue
16,1,Pill,53,Blue
17,1,Pill,49,Blue
18,1,Pill,40,Blue
20,1,Pill,39,Blue
9,1,Pill,46,Blue
10,1,Pill,45,Blue
12,1,Pill,43,Blue
16,1,Pill,46,Blue
17,1,Pill,44,Blue
18,1,Pill,42,Blue
20,1,Pill,44,Blue
9,1,Pill,47,Blue
10,1,Pill,48,Blue
12,1,Pill,53,Blue
16,1,Pill,51,Blue
17,1,Pill,44,Blue
18,1,Pill,54,Blue
20,1,Pill,50,Blue
9,1,Pill,42,Blue
10,1,Pill,37,Blue
12,1,Pill,35,Blue
16,1,Pill,40,Blue
17,1,Pill,39,Blue
18,1,Pill,38,Blue
20,1,Pill,39,Blue
9,1,Pill,36,Blue
10,1,Pill,40,Blue
12,1,Pill,40,Blue
16,1,Pill,35,Blue
17,1,Pill,34,Blue
18,1,Pill,41,Blue
20,1,Pill,38,Blue
9,1,Pill,31,Blue
10,1,Pill,31,Blue
12,1,Pill,30,Blue
16,1,Pill,29,Blue
17,1,Pill,31,Blue
18,1,Pill,32,Blue
20,1,Pill,33,Blue
9,1,Pill,35,Blue
10,1,Pill,36,Blue
12,1,Pill,35,Blue
16,1,Pill,35,Blue
17,1,Pill,35,Blue
18,1,Pill,34,Blue
20,1,Pill,38,Blue
9,1,Pill,54,Blue
10,1,Pill,56,Blue
12,1,Pill,59,Blue
16,1,Pill,54,Blue
17,1,Pill,61,Blue
18,1,Pill,56,Blue
20,1,Pill,67,Blue
9,1,Pill,41,Blue
10,1,Pill,42,Blue
12,1,Pill,43,Blue
16,1,Pill,41,Blue
17,1,Pill,40,Blue
18,1,Pill,37,Blue
20,1,Pill,47,Blue
9,1,Pill,51,Blue
10,1,Pill,57,Blue
12,1,Pill,55,Blue
16,1,Pill,51,Blue
17,1,Pill,52,Blue
18,1,Pill,56,Blue
20,1,Pill,51,Blue
9,1,Pill,59,Blue
10,1,Pill,54,Blue
12,1,Pill,51,Blue
16,1,Pill,64,Blue
17,1,Pill,53,Blue
18,1,Pill,57,Blue
20,1,Pill,65,Blue
9,1,Pill,42,Blue
10,1,Pill,45,Blue
12,1,Pill,46,Blue
16,1,Pill,41,Blue
17,1,Pill,46,Blue
18,1,Pill,50,Blue
20,1,Pill,44,Blue
9,1,Pill,35,Blue
10,1,Pill,34,Blue
12,1,Pill,36,Blue
16,1,Pill,33,Blue
17,1,Pill,32,Blue
18,1,Pill,31,Blue
20,1,Pill,34,Blue
9,1,Pill,43,Blue
10,1,Pill,43,Blue
12,1,Pill,45,Blue
16,1,Pill,43,Blue
17,1,Pill,43,Blue
18,1,Pill,39,Blue
20,1,Pill,43,Blue
9,1,Pill,34,Blue
10,1,Pill,30,Blue
12,1,Pill,38,Blue
16,1,Pill,43,Blue
17,1,Pill,40,Blue
18,1,Pill,36,Blue
20,1,Pill,34,Blue
9,1,Pill,40,Blue
10,1,Pill,37,Blue
12,1,Pill,38,Blue
16,1,Pill,39,Blue
17,1,Pill,39,Blue
18,1,Pill,40,Blue
20,1,Pill,40,Blue
9,1,Pill,32,Blue
10,1,Pill,33,Blue
12,1,Pill,36,Blue
16,1,Pill,35,Blue
17,1,Pill,41,Blue
18,1,Pill,35,Blue
20,1,Pill,35,Blue
9,1,Pill,58,Blue
10,1,Pill,61,Blue
12,1,Pill,53,Blue
16,1,Pill,60,Blue
17,1,Pill,52,Blue
18,1,Pill,55,Blue
20,1,Pill,61,Blue
9,1,Pill,35,Blue
10,1,Pill,38,Blue
12,1,Pill,39,Blue
16,1,Pill,35,Blue
17,1,Pill,31,Blue
18,1,Pill,35,Blue
20,1,Pill,35,Blue
9,1,Pill,63,Blue
10,1,Pill,63,Blue
12,1,Pill,65,Blue
16,1,Pill,64,Blue
17,1,Pill,67,Blue
18,1,Pill,60,Blue
20,1,Pill,66,Blue
9,1,Pill,31,Blue
10,1,Pill,34,Blue
12,1,Pill,34,Blue
16,1,Pill,31,Blue
17,1,Pill,33,Blue
18,1,Pill,33,Blue
20,1,Pill,31,Blue
9,1,Pill,55,Blue
10,1,Pill,49,Blue
12,1,Pill,49,Blue
16,1,Pill,48,Blue
17,1,Pill,53,Blue
18,1,Pill,48,Blue
20,1,Pill,63,Blue
9,1,Pill,31,Blue
10,1,Pill,32,Blue
12,1,Pill,33,Blue
16,1,Pill,29,Blue
17,1,Pill,30,Blue
18,1,Pill,31,Blue
20,1,Pill,31,Blue
9,1,Pill,36,Blue
10,1,Pill,38,Blue
12,1,Pill,41,Blue
16,1,Pill,44,Blue
17,1,Pill,39,Blue
18,1,Pill,39,Blue
20,1,Pill,39,Blue
9,1,Pill,48,Blue
10,1,Pill,43,Blue
12,1,Pill,67,Blue
16,1,Pill,69,Blue
17,1,Pill,63,Blue
18,1,Pill,48,Blue
20,1,Pill,74,Blue
9,1,Pill,66,Blue
10,1,Pill,70,Blue
12,1,Pill,60,Blue
16,1,Pill,55,Blue
17,1,Pill,54,Blue
18,1,Pill,57,Blue
20,1,Pill,73,Blue
9,1,Pill,90,Blue
10,1,Pill,94,Blue
12,1,Pill,97,Blue
16,1,Pill,84,Blue
17,1,Pill,91,Blue
18,1,Pill,87,Blue
20,1,Pill,90,Blue
9,1,Pill,55,Blue
10,1,Pill,48,Blue
12,1,Pill,40,Blue
16,1,Pill,50,Blue
17,1,Pill,42,Blue
18,1,Pill,40,Blue
20,1,Pill,44,Blue
9,1,Pill,38,Blue
10,1,Pill,42,Blue
12,1,Pill,42,Blue
16,1,Pill,40,Blue
17,1,Pill,40,Blue
18,1,Pill,47,Blue
20,1,Pill,41,Blue
9,1,Pill,54,Blue
10,1,Pill,53,Blue
12,1,Pill,55,Blue
16,1,Pill,46,Blue
17,1,Pill,49,Blue
18,1,Pill,46,Blue
20,1,Pill,55,Blue
9,1,Pill,36,Blue
10,1,Pill,37,Blue
12,1,Pill,37,Blue
16,1,Pill,79,Blue
17,1,Pill,34,Blue
18,1,Pill,39,Blue
20,1,Pill,36,Blue
9,1,Pill,48,Blue
10,1,Pill,51,Blue
12,1,Pill,48,Blue
16,1,Pill,47,Blue
17,1,Pill,49,Blue
18,1,Pill,50,Blue
20,1,Pill,48,Blue
9,1,Pill,31,Blue
10,1,Pill,34,Blue
12,1,Pill,34,Blue
16,1,Pill,36,Blue
17,1,Pill,34,Blue
18,1,Pill,33,Blue
20,1,Pill,34,Blue
9,1,Pill,29,Blue
10,1,Pill,33,Blue
12,1,Pill,31,Blue
16,1,Pill,32,Blue
17,1,Pill,31,Blue
18,1,Pill,35,Blue
20,1,Pill,34,Blue
9,1,Pill,71,Blue
10,1,Pill,66,Blue
12,1,Pill,56,Blue
16,1,Pill,57,Blue
17,1,Pill,64,Blue
18,1,Pill,69,Blue
20,1,Pill,63,Blue
9,1,Pill,32,Blue
10,1,Pill,30,Blue
12,1,Pill,31,Blue
16,1,Pill,30,Blue
17,1,Pill,31,Blue
18,1,Pill,32,Blue
20,1,Pill,30,Blue
9,1,Pill,42,Blue
10,1,Pill,46,Blue
12,1,Pill,44,Blue
16,1,Pill,41,Blue
17,1,Pill,42,Blue
18,1,Pill,44,Blue
20,1,Pill,43,Blue
9,1,Pill,37,Blue
10,1,Pill,41,Blue
12,1,Pill,42,Blue
16,1,Pill,42,Blue
17,1,Pill,45,Blue
18,1,Pill,43,Blue
20,1,Pill,47,Blue
9,1,Pill,37,Blue
10,1,Pill,38,Blue
12,1,Pill,37,Blue
16,1,Pill,38,Blue
17,1,Pill,38,Blue
18,1,Pill,38,Blue
20,1,Pill,38,Blue
9,1,Pill,37,Blue
10,1,Pill,31,Blue
12,1,Pill,38,Blue
16,1,Pill,41,Blue
17,1,Pill,32,Blue
18,1,Pill,32,Blue
20,1,Pill,36,Blue
9,1,Pill,38,Blue
10,1,Pill,41,Blue
12,1,Pill,38,Blue
16,1,Pill,40,Blue
17,1,Pill,45,Blue
18,1,Pill,47,Blue
20,1,Pill,51,Blue
9,1,Pill,53,Blue
10,1,Pill,55,Blue
12,1,Pill,47,Blue
16,1,Pill,51,Blue
17,1,Pill,51,Blue
18,1,Pill,55,Blue
20,1,Pill,50,Blue
9,1,Pill,57,Blue
10,1,Pill,61,Blue
12,1,Pill,60,Blue
16,1,Pill,63,Blue
17,1,Pill,59,Blue
18,1,Pill,65,Blue
20,1,Pill,62,Blue
9,1,Pill,66,Blue
10,1,Pill,85,Blue
12,1,Pill,71,Blue
16,1,Pill,55,Blue
17,1,Pill,68,Blue
18,1,Pill,75,Blue
20,1,Pill,64,Blue
9,1,Pill,35,Blue
10,1,Pill,35,Blue
12,1,Pill,36,Blue
16,1,Pill,33,Blue
17,1,Pill,34,Blue
18,1,Pill,37,Blue
20,1,Pill,32,Blue
9,1,Pill,31,Blue
10,1,Pill,30,Blue
12,1,Pill,30,Blue
16,1,Pill,39,Blue
17,1,Pill,30,Blue
18,1,Pill,33,Blue
20,1,Pill,35,Blue
9,1,Pill,40,Blue
10,1,Pill,41,Blue
12,1,Pill,44,Blue
16,1,Pill,39,Blue
17,1,Pill,40,Blue
18,1,Pill,39,Blue
20,1,Pill,40,Blue
9,1,Pill,65,Blue
10,1,Pill,64,Blue
12,1,Pill,66,Blue
16,1,Pill,68,Blue
17,1,Pill,59,Blue
18,1,Pill,63,Blue
20,1,Pill,67,Blue
9,1,Pill,52,Blue
10,1,Pill,38,Blue
12,1,Pill,48,Blue
16,1,Pill,62,Blue
17,1,Pill,50,Blue
18,1,Pill,50,Blue
20,1,Pill,53,Blue
9,1,Pill,65,Blue
10,1,Pill,53,Blue
12,1,Pill,54,Blue
16,1,Pill,69,Blue
17,1,Pill,57,Blue
18,1,Pill,55,Blue
20,1,Pill,64,Blue
9,1,Pill,67,Blue
10,1,Pill,59,Blue
12,1,Pill,67,Blue
16,1,Pill,68,Blue
17,1,Pill,54,Blue
18,1,Pill,47,Blue
20,1,Pill,70,Blue
9,1,Pill,44,Blue
10,1,Pill,44,Blue
12,1,Pill,47,Blue
16,1,Pill,45,Blue
17,1,Pill,44,Blue
18,1,Pill,46,Blue
20,1,Pill,47,Blue
9,1,Pill,38,Blue
10,1,Pill,39,Blue
12,1,Pill,43,Blue
16,1,Pill,41,Blue
17,1,Pill,41,Blue
18,1,Pill,38,Blue
20,1,Pill,38,Blue
9,1,Pill,64,Blue
10,1,Pill,65,Blue
12,1,Pill,79,Blue
16,1,Pill,88,Blue
17,1,Pill,71,Blue
18,1,Pill,63,Blue
20,1,Pill,84,Blue
9,1,Pill,32,Blue
10,1,Pill,33,Blue
12,1,Pill,32,Blue
16,1,Pill,35,Blue
17,1,Pill,35,Blue
18,1,Pill,31,Blue
20,1,Pill,33,Blue
9,1,Pill,34,Blue
10,1,Pill,33,Blue
12,1,Pill,37,Blue
16,1,Pill,37,Blue
17,1,Pill,34,Blue
18,1,Pill,31,Blue
20,1,Pill,41,Blue
9,1,Pill,47,Blue
10,1,Pill,50,Blue
12,1,Pill,50,Blue
16,1,Pill,50,Blue
17,1,Pill,47,Blue
18,1,Pill,52,Blue
20,1,Pill,46,Blue
9,1,Pill,37,Blue
10,1,Pill,41,Blue
12,1,Pill,42,Blue
16,1,Pill,36,Blue
17,1,Pill,38,Blue
18,1,Pill,41,Blue
20,1,Pill,37,Blue
9,1,Pill,63,Blue
10,1,Pill,53,Blue
12,1,Pill,51,Blue
16,1,Pill,56,Blue
17,1,Pill,51,Blue
18,1,Pill,45,Blue
20,1,Pill,54,Blue
9,1,Pill,30,Blue
10,1,Pill,29,Blue
12,1,Pill,31,Blue
16,1,Pill,34,Blue
17,1,Pill,35,Blue
18,1,Pill,36,Blue
20,1,Pill,36,Blue
9,1,Pill,33,Blue
10,1,Pill,34,Blue
12,1,Pill,34,Blue
16,1,Pill,34,Blue
17,1,Pill,36,Blue
18,1,Pill,43,Blue
20,1,Pill,35,Blue
9,1,Pill,37,Blue
10,1,Pill,36,Blue
12,1,Pill,37,Blue
16,1,Pill,43,Blue
17,1,Pill,44,Blue
18,1,Pill,39,Blue
20,1,Pill,40,Blue
9,1,Pill,43,Blue
10,1,Pill,44,Blue
12,1,Pill,45,Blue
16,1,Pill,44,Blue
17,1,Pill,44,Blue
18,1,Pill,45,Blue
20,1,Pill,40,Blue
9,1,Pill,83,Blue
10,1,Pill,89,Blue
12,1,Pill,83,Blue
16,1,Pill,81,Blue
17,1,Pill,83,Blue
18,1,Pill,86,Blue
20,1,Pill,82,Blue
9,1,Pill,76,Blue
10,1,Pill,63,Blue
12,1,Pill,63,Blue
16,1,Pill,84,Blue
17,1,Pill,68,Blue
18,1,Pill,59,Blue
20,1,Pill,71,Blue
9,1,Pill,72,Blue
10,1,Pill,74,Blue
12,1,Pill,77,Blue
16,1,Pill,71,Blue
17,1,Pill,75,Blue
18,1,Pill,77,Blue
20,1,Pill,73,Blue
9,1,Pill,50,Blue
10,1,Pill,48,Blue
12,1,Pill,51,Blue
16,1,Pill,49,Blue
17,1,Pill,49,Blue
18,1,Pill,49,Blue
20,1,Pill,51,Blue
9,1,Pill,40,Blue
10,1,Pill,41,Blue
12,1,Pill,44,Blue
16,1,Pill,42,Blue
17,1,Pill,49,Blue
18,1,Pill,44,Blue
20,1,Pill,42,Blue
11,1,Pill,63,Red
15,1,Pill,81,Red
19,1,Pill,65,Red
11,1,Pill,81,Red
15,1,Pill,97,Red
19,1,Pill,86,Red
11,1,Pill,48,Red
15,1,Pill,49,Red
19,1,Pill,48,Red
11,1,Pill,80,Red
15,1,Pill,78,Red
19,1,Pill,76,Red
11,1,Pill,42,Red
15,1,Pill,40,Red
19,1,Pill,37,Red
11,1,Pill,76,Red
15,1,Pill,74,Red
19,1,Pill,74,Red
11,1,Pill,35,Red
15,1,Pill,34,Red
19,1,Pill,36,Red
11,1,Pill,29,Red
15,1,Pill,31,Red
19,1,Pill,31,Red
11,1,Pill,87,Red
15,1,Pill,49,Red
19,1,Pill,49,Red
11,1,Pill,39,Red
15,1,Pill,34,Red
19,1,Pill,32,Red
11,1,Pill,61,Red
15,1,Pill,74,Red
19,1,Pill,80,Red
11,1,Pill,38,Red
15,1,Pill,35,Red
19,1,Pill,37,Red
11,1,Pill,37,Red
15,1,Pill,31,Red
19,1,Pill,32,Red
11,1,Pill,30,Red
15,1,Pill,34,Red
19,1,Pill,30,Red
11,1,Pill,36,Red
15,1,Pill,40,Red
19,1,Pill,35,Red
11,1,Pill,50,Red
15,1,Pill,49,Red
19,1,Pill,51,Red
11,1,Pill,32,Red
15,1,Pill,32,Red
19,1,Pill,36,Red
11,1,Pill,40,Red
15,1,Pill,52,Red
19,1,Pill,48,Red
11,1,Pill,41,Red
15,1,Pill,46,Red
19,1,Pill,41,Red
11,1,Pill,34,Red
15,1,Pill,35,Red
19,1,Pill,35,Red
11,1,Pill,52,Red
15,1,Pill,78,Red
19,1,Pill,59,Red
11,1,Pill,55,Red
15,1,Pill,64,Red
19,1,Pill,55,Red
11,1,Pill,53,Red
15,1,Pill,69,Red
19,1,Pill,54,Red
11,1,Pill,64,Red
15,1,Pill,43,Red
19,1,Pill,41,Red
11,1,Pill,30,Red
15,1,Pill,31,Red
19,1,Pill,31,Red
11,1,Pill,53,Red
15,1,Pill,69,Red
19,1,Pill,67,Red
11,1,Pill,45,Red
15,1,Pill,60,Red
19,1,Pill,47,Red
11,1,Pill,37,Red
15,1,Pill,35,Red
19,1,Pill,35,Red
11,1,Pill,90,Red
15,1,Pill,99,Red
19,1,Pill,97,Red
11,1,Pill,52,Red
15,1,Pill,48,Red
19,1,Pill,46,Red
11,1,Pill,29,Red
15,1,Pill,30,Red
19,1,Pill,30,Red
11,1,Pill,35,Red
15,1,Pill,35,Red
19,1,Pill,34,Red
11,1,Pill,50,Red
15,1,Pill,50,Red
19,1,Pill,45,Red
11,1,Pill,39,Red
15,1,Pill,38,Red
19,1,Pill,36,Red
11,1,Pill,30,Red
15,1,Pill,31,Red
19,1,Pill,32,Red
11,1,Pill,59,Red
15,1,Pill,54,Red
19,1,Pill,55,Red
11,1,Pill,40,Red
15,1,Pill,41,Red
19,1,Pill,41,Red
11,1,Pill,41,Red
15,1,Pill,41,Red
19,1,Pill,39,Red
11,1,Pill,38,Red
15,1,Pill,38,Red
19,1,Pill,46,Red
11,1,Pill,40,Red
15,1,Pill,47,Red
19,1,Pill,40,Red
11,1,Pill,77,Red
15,1,Pill,77,Red
19,1,Pill,71,Red
11,1,Pill,38,Red
15,1,Pill,44,Red
19,1,Pill,35,Red
11,1,Pill,51,Red
15,1,Pill,55,Red
19,1,Pill,52,Red
11,1,Pill,36,Red
15,1,Pill,48,Red
19,1,Pill,43,Red
11,1,Pill,50,Red
15,1,Pill,44,Red
19,1,Pill,46,Red
11,1,Pill,31,Red
15,1,Pill,29,Red
19,1,Pill,77,Red
11,1,Pill,35,Red
15,1,Pill,34,Red
19,1,Pill,35,Red
11,1,Pill,34,Red
15,1,Pill,34,Red
19,1,Pill,32,Red
11,1,Pill,33,Red
15,1,Pill,34,Red
19,1,Pill,35,Red
11,1,Pill,48,Red
15,1,Pill,41,Red
19,1,Pill,50,Red
11,1,Pill,40,Red
15,1,Pill,44,Red
19,1,Pill,40,Red
11,1,Pill,33,Red
15,1,Pill,33,Red
19,1,Pill,30,Red
11,1,Pill,47,Red
15,1,Pill,48,Red
19,1,Pill,54,Red
11,1,Pill,55,Red
15,1,Pill,39,Red
19,1,Pill,43,Red
11,1,Pill,72,Red
15,1,Pill,63,Red
19,1,Pill,62,Red
11,1,Pill,31,Red
15,1,Pill,28,Red
19,1,Pill,27,Red
11,1,Pill,32,Red
15,1,Pill,34,Red
19,1,Pill,33,Red
11,1,Pill,38,Red
15,1,Pill,36,Red
19,1,Pill,42,Red
11,1,Pill,59,Red
15,1,Pill,43,Red
19,1,Pill,46,Red
11,1,Pill,71,Red
15,1,Pill,40,Red
19,1,Pill,43,Red
11,1,Pill,54,Red
15,1,Pill,47,Red
19,1,Pill,46,Red
11,1,Pill,31,Red
15,1,Pill,28,Red
19,1,Pill,30,Red
11,1,Pill,41,Red
15,1,Pill,38,Red
19,1,Pill,39,Red
11,1,Pill,46,Red
15,1,Pill,46,Red
19,1,Pill,43,Red
11,1,Pill,38,Red
15,1,Pill,42,Red
19,1,Pill,40,Red
11,1,Pill,37,Red
15,1,Pill,38,Red
19,1,Pill,35,Red
11,1,Pill,36,Red
15,1,Pill,40,Red
19,1,Pill,38,Red
11,1,Pill,71,Red
15,1,Pill,83,Red
19,1,Pill,81,Red
11,1,Pill,56,Red
15,1,Pill,49,Red
19,1,Pill,54,Red
11,1,Pill,28,Red
15,1,Pill,31,Red
19,1,Pill,29,Red
11,1,Pill,49,Red
15,1,Pill,44,Red
19,1,Pill,50,Red
11,1,Pill,42,Red
15,1,Pill,39,Red
19,1,Pill,39,Red
11,1,Pill,58,Red
15,1,Pill,50,Red
19,1,Pill,55,Red
11,1,Pill,50,Red
15,1,Pill,46,Red
19,1,Pill,47,Red
11,1,Pill,59,Red
15,1,Pill,54,Red
19,1,Pill,61,Red
11,1,Pill,45,Red
15,1,Pill,45,Red
19,1,Pill,44,Red
11,1,Pill,78,Red
15,1,Pill,72,Red
19,1,Pill,75,Red
11,1,Pill,32,Red
15,1,Pill,32,Red
19,1,Pill,36,Red
11,1,Pill,40,Red
15,1,Pill,43,Red
19,1,Pill,40,Red
11,1,Pill,32,Red
15,1,Pill,30,Red
19,1,Pill,31,Red
11,1,Pill,34,Red
15,1,Pill,31,Red
19,1,Pill,32,Red
11,1,Pill,32,Red
15,1,Pill,30,Red
19,1,Pill,31,Red
11,1,Pill,31,Red
15,1,Pill,30,Red
19,1,Pill,30,Red
11,1,Pill,45,Red
15,1,Pill,44,Red
19,1,Pill,46,Red
11,1,Pill,81,Red
15,1,Pill,80,Red
19,1,Pill,93,Red
11,1,Pill,31,Red
15,1,Pill,32,Red
19,1,Pill,32,Red
11,1,Pill,33,Red
15,1,Pill,33,Red
19,1,Pill,32,Red
11,1,Pill,50,Red
15,1,Pill,44,Red
19,1,Pill,42,Red
11,1,Pill,39,Red
15,1,Pill,40,Red
19,1,Pill,40,Red
11,1,Pill,30,Red
15,1,Pill,29,Red
19,1,Pill,30,Red
11,1,Pill,34,Red
15,1,Pill,30,Red
19,1,Pill,30,Red
11,1,Pill,36,Red
15,1,Pill,34,Red
19,1,Pill,34,Red
11,1,Pill,45,Red
15,1,Pill,39,Red
19,1,Pill,40,Red
11,1,Pill,48,Red
15,1,Pill,44,Red
19,1,Pill,49,Red
11,1,Pill,50,Red
15,1,Pill,51,Red
19,1,Pill,48,Red
11,1,Pill,40,Red
15,1,Pill,41,Red
19,1,Pill,37,Red
11,1,Pill,45,Red
15,1,Pill,43,Red
19,1,Pill,44,Red
11,1,Pill,60,Red
15,1,Pill,59,Red
19,1,Pill,58,Red
11,1,Pill,48,Red
15,1,Pill,41,Red
19,1,Pill,42,Red
11,1,Pill,32,Red
15,1,Pill,31,Red
19,1,Pill,32,Red
11,1,Pill,39,Red
15,1,Pill,41,Red
19,1,Pill,42,Red
11,1,Pill,31,Red
15,1,Pill,31,Red
19,1,Pill,32,Red
11,1,Pill,39,Red
15,1,Pill,39,Red
19,1,Pill,41,Red
11,1,Pill,32,Red
15,1,Pill,30,Red
19,1,Pill,32,Red
11,1,Pill,40,Red
15,1,Pill,37,Red
19,1,Pill,37,Red
11,1,Pill,45,Red
15,1,Pill,46,Red
19,1,Pill,45,Red
11,1,Pill,30,Red
15,1,Pill,30,Red
19,1,Pill,29,Red
11,1,Pill,30,Red
15,1,Pill,28,Red
19,1,Pill,29,Red
11,1,Pill,40,Red
15,1,Pill,41,Red
19,1,Pill,40,Red
11,1,Pill,46,Red
15,1,Pill,41,Red
19,1,Pill,42,Red
11,1,Pill,44,Red
15,1,Pill,40,Red
19,1,Pill,42,Red
11,1,Pill,32,Red
15,1,Pill,29,Red
19,1,Pill,32,Red
11,1,Pill,42,Red
15,1,Pill,34,Red
19,1,Pill,41,Red
11,1,Pill,42,Red
15,1,Pill,38,Red
19,1,Pill,51,Red
11,1,Pill,32,Red
15,1,Pill,31,Red
19,1,Pill,31,Red
11,1,Pill,32,Red
15,1,Pill,31,Red
19,1,Pill,31,Red
11,1,Pill,35,Red
15,1,Pill,32,Red
19,1,Pill,34,Red
11,1,Pill,49,Red
15,1,Pill,42,Red
